time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-02-04T00:54:00.393Z,-21.1342,-67.959,167.27,4.4,mb,,100,1.364,0.82,us,us6000deaz,2021-02-14T02:37:11.040Z,"139 km WSW of Uyuni, Bolivia",earthquake,7.4,7.4,0.13,17,reviewed,us,us
2021-02-03T21:26:02.621Z,-36.5188,-98.87,10,4.6,mb,,127,21.355,0.82,us,us6000dg9w,2021-02-13T04:09:49.040Z,"southeast of Easter Island",earthquake,15.6,1.9,0.091,36,reviewed,us,us
2021-02-03T20:27:17.039Z,35.11366667,-95.38083333,7.28,2.88,ml,44,94,0,0.19,ok,ok2021cjwc,2021-02-16T23:24:36.053Z,"1 km SW of Quinton, Oklahoma",earthquake,,0.5,0.15,11,reviewed,ok,ok
2021-02-03T20:09:09.464Z,43.6076,-28.7657,10,4.6,mb,,64,6.335,0.68,us,us6000de9f,2021-02-13T17:04:19.040Z,"northern Mid-Atlantic Ridge",earthquake,6.4,1.8,0.069,63,reviewed,us,us
2021-02-03T19:56:37.633Z,-25.3654,-70.8669,35,4.2,mb,,180,0.815,1,us,us6000de9a,2021-02-13T16:53:32.040Z,"38 km W of Taltal, Chile",earthquake,6.3,2,0.305,3,reviewed,us,us
2021-02-03T19:55:00.901Z,39.4132,20.1342,10,4.4,mb,,38,0.397,0.99,us,us6000de99,2021-02-16T23:12:11.942Z,"5 km ESE of Lefkímmi, Greece",earthquake,4.7,1.9,0.13,17,reviewed,us,us
2021-02-03T19:37:02.333Z,31.7225,-104.5923,2.23,2.8,ml,,68,0.072,0.28,us,us6000de97,2021-02-13T16:18:12.040Z,"54 km SSW of Whites City, New Mexico",earthquake,1.2,2.7,0.045,64,reviewed,us,us
2021-02-03T19:30:26.126Z,36.4495,70.4477,199.41,4,mb,,86,2.222,0.68,us,us6000de96,2021-02-13T16:39:41.040Z,"54 km ESE of Farkhār, Afghanistan",earthquake,9.5,10,0.172,9,reviewed,us,us
2021-02-03T18:33:40.600Z,2.4722,95.9412,10,4.5,mb,,178,2.003,0.69,us,us6000de90,2021-02-13T16:11:59.040Z,"48 km W of Sinabang, Indonesia",earthquake,8.1,1.9,0.087,39,reviewed,us,us
2021-02-03T17:12:13.170Z,19.1815,-67.2318,4,3.11,md,12,287,0.7241,0.16,pr,pr2021034013,2021-02-03T18:05:14.370Z,"77 km N of San Antonio, Puerto Rico",earthquake,3.01,2.81,0.09,5,reviewed,pr,pr
2021-02-03T16:03:23.790Z,19.0905,-68.8785,8,4.18,md,25,182,0.7613,1.03,pr,pr2021034012,2021-02-11T00:40:31.040Z,"21 km ENE of Miches, Dominican Republic",earthquake,2.25,31.61,0.1,14,reviewed,pr,pr
2021-02-03T14:29:50.176Z,34.2655,78.2901,10,4.5,mb,,84,4.218,0.69,us,us6000de6k,2021-02-09T15:13:21.040Z,"66 km E of Leh, India",earthquake,6.4,1.9,0.083,45,reviewed,us,us
2021-02-03T13:18:54.346Z,36.3395,70.4493,171.98,4.4,mb,,113,2.13,0.6,us,us6000de6c,2021-02-09T15:35:17.040Z,"59 km ESE of Farkhār, Afghanistan",earthquake,8,14.6,0.219,6,reviewed,us,us
2021-02-03T13:00:19.265Z,-15.1931,-72.0454,129,4.1,mb,,214,3.426,0.65,us,us6000de66,2021-02-05T12:35:25.040Z,"32 km ENE of Orcopampa, Peru",earthquake,12,13.6,0.185,8,reviewed,us,us
2021-02-03T12:55:12.210Z,44.2666667,-115.0646667,7.83,2.56,ml,13,77,0.089,0.26,mb,mb80486094,2021-02-04T20:27:17.040Z,"11 km WNW of Stanley, Idaho",earthquake,0.56,0.86,0.12,15,reviewed,mb,mb
2021-02-03T12:51:02.209Z,38.1425,-118.1001,11.86,2.6,ml,,52,0.217,0.45,us,us6000de64,2021-02-03T13:02:50.040Z,"27 km S of Mina, Nevada",earthquake,1.6,1.4,0.043,70,reviewed,us,us
2021-02-03T11:41:55.568Z,-3.1779,-77.5966,35.23,4.9,mb,,118,1.803,0.74,us,us6000de5q,2021-02-03T12:00:13.040Z,"Peru-Ecuador border region",earthquake,3.8,7.7,0.036,237,reviewed,us,us
2021-02-03T11:40:03.060Z,19.3091,-67.2595,47,3.35,md,8,306,0.8546,0.31,pr,pr2021034010,2021-02-03T14:29:20.289Z,"92 km N of San Antonio, Puerto Rico",earthquake,2.33,9.97,0.05,4,reviewed,pr,pr
2021-02-03T10:37:28.463Z,12.5064,-88.8051,60.43,4.7,mb,,158,1.752,0.54,us,us6000de5f,2021-02-03T10:58:49.040Z,"90 km SSW of Puerto El Triunfo, El Salvador",earthquake,8,8.1,0.036,240,reviewed,us,us
2021-02-03T09:55:07.140Z,10.4069,-12.9948,14.42,5,mb,,49,8.862,0.74,us,us6000de5b,2021-02-03T14:39:46.539Z,"39 km E of Tondon, Guinea",earthquake,8.5,3.8,0.052,116,reviewed,us,us
2021-02-03T09:52:59.048Z,15.2005,-92.6313,106.54,4.2,mb,,202,1.095,0.94,us,us6000de57,2021-02-03T10:32:15.040Z,"3 km N of Zacualpa, Mexico",earthquake,8.2,10.4,0.216,6,reviewed,us,us
2021-02-03T09:42:45.980Z,32.7421667,-115.8221667,9.15,2.75,ml,56,84,0.1229,0.27,ci,ci39539495,2021-02-04T00:09:19.399Z,"16km E of Ocotillo, CA",earthquake,0.26,0.64,0.167,78,reviewed,ci,ci
2021-02-03T09:36:55.210Z,32.7431667,-115.8255,10.75,2.86,ml,57,83,0.1255,0.26,ci,ci39539487,2021-02-03T22:49:24.067Z,"16km E of Ocotillo, CA",earthquake,0.26,0.49,0.179,99,reviewed,ci,ci
2021-02-03T09:23:36.290Z,32.7516667,-115.8261667,11.24,3.74,mw,74,78,0.1284,0.29,ci,ci39539439,2021-02-08T04:02:00.422Z,"16km E of Ocotillo, CA",earthquake,0.25,0.49,,6,reviewed,ci,ci
2021-02-03T08:56:46.720Z,18.7213,-68.576,145,3.83,md,9,323,0.2844,0.08,pr,pr2021034006,2021-02-10T08:31:48.040Z,"12 km NE of Otra Banda, Dominican Republic",earthquake,8.97,0.88,0.09,5,reviewed,pr,pr
2021-02-03T08:42:25.839Z,23.1303,-107.9857,10,4.9,mb,,177,4.335,0.9,us,us6000de4r,2021-02-03T09:24:28.144Z,"137 km SW of Empaque Tarriba, Mexico",earthquake,9,1.9,0.029,373,reviewed,us,us
2021-02-03T07:25:01.610Z,18.5596,-68.6895,9,3.43,md,10,264,0.3115,0.15,pr,pr2021034005,2021-02-03T08:28:04.332Z,"6 km SSE of Salvaleón de Higüey, Dominican Republic",earthquake,1.18,1.34,0.11,3,reviewed,pr,pr
2021-02-03T07:23:52.630Z,17.9598,-66.8036,14,2.53,md,12,192,0.2141,0.11,pr,pr2021034004,2021-02-03T07:46:07.730Z,"4 km SSE of Indios, Puerto Rico",earthquake,0.55,0.46,0.16,7,reviewed,pr,pr
2021-02-03T07:02:02.390Z,17.384,-68.145,48,3.4,md,17,276,1.1544,0.43,pr,pr2021034002,2021-02-03T07:47:21.040Z,"120 km SSE of Boca de Yuma, Dominican Republic",earthquake,3.1,10.86,0.19,13,reviewed,pr,pr
2021-02-03T05:23:44.293Z,-36.1899,-97.6645,10,6.7,mww,,70,13.422,1.07,us,us6000de34,2021-02-04T05:28:33.747Z,"West Chile Rise",earthquake,10.2,1.8,0.048,41,reviewed,us,us
2021-02-03T05:12:40.410Z,37.8631667,-122.2435,9.85,2.63,md,99,20,0.0109,0.07,nc,nc73517801,2021-02-09T19:08:18.032Z,"3km ESE of Berkeley, CA",earthquake,0.11,0.18,0.166,98,reviewed,nc,nc
2021-02-03T04:34:52.320Z,17.9531,-66.986,5,2.59,md,23,202,0.0605,0.17,pr,pr2021034000,2021-02-03T04:57:06.584Z,"6 km ESE of La Parguera, Puerto Rico",earthquake,0.41,0.28,0.32,21,reviewed,pr,pr
2021-02-03T04:20:36.040Z,51.3014,100.2905,10,4.3,mb,,43,2.13,0.72,us,us6000de2w,2021-02-12T04:31:39.040Z,"34 km SW of Turt, Mongolia",earthquake,6.1,1.9,0.102,27,reviewed,us,us
2021-02-03T03:20:41.716Z,39.2308,-114.9197,1,2.5,ml,,49,1.324,0.57,us,us6000de2r,2021-02-03T05:00:28.613Z,"3 km SW of Ely, Nevada",earthquake,3.6,2.6,0.039,88,reviewed,us,us
2021-02-03T02:27:39.880Z,36.35833333,-97.3615,7.92,2.93,ml,79,34,0,0.22,ok,ok2021cimm,2021-02-13T01:12:37.040Z,"10 km NW of Perry, Oklahoma",earthquake,,0.6,0.21,33,reviewed,ok,ok
2021-02-02T22:57:54.923Z,-15.1744,-75.8571,10,4.5,mb,,71,3.309,1.08,us,us6000de0t,2021-02-10T02:39:56.040Z,"77 km WNW of San Juan, Peru",earthquake,10.2,1.9,0.128,18,reviewed,us,us
2021-02-02T22:03:46.815Z,41.0165,71.5968,10,4.3,mb,,92,1.127,1.29,us,us6000dfzz,2021-02-10T00:57:58.040Z,"6 km WNW of Namangan, Uzbekistan",earthquake,3.9,1.9,0.154,12,reviewed,us,us
2021-02-02T21:54:28.220Z,17.1538,-67.5893,7,3.35,md,15,268,0.9783,0.23,pr,pr2021033014,2021-02-02T22:37:59.913Z,"100 km SSW of Pole Ojea, Puerto Rico",earthquake,3.43,3.34,0.12,6,reviewed,pr,pr
2021-02-02T17:46:05.510Z,17.9428,-66.8826,8,2.59,md,16,196,0.0325,0.14,pr,pr2021033013,2021-02-02T18:34:38.224Z,"3 km S of Maria Antonia, Puerto Rico",earthquake,0.57,0.39,0.06,7,reviewed,pr,pr
2021-02-02T17:34:10.540Z,35.9651,75.9777,64.06,4,mb,,99,3.209,1.05,us,us6000ddyb,2021-02-02T18:36:10.040Z,"80 km NNE of Skardu, Pakistan",earthquake,8.3,9.2,0.122,20,reviewed,us,us
2021-02-02T16:14:13.363Z,28.8039,84.0135,29.41,4.5,mb,,126,2.605,0.62,us,us6000ddxt,2021-02-10T20:44:39.175Z,"52 km NE of Chitre, Nepal",earthquake,8.6,4.7,0.082,44,reviewed,us,us
2021-02-02T13:33:33.930Z,19.1718,-67.3018,68,3.38,md,10,294,0.7296,0.55,pr,pr2021033012,2021-02-02T14:19:37.040Z,"78 km NNW of San Antonio, Puerto Rico",earthquake,4.44,9.5,0.11,5,reviewed,pr,pr
2021-02-02T13:28:35.290Z,19.1451,-67.1625,7,3.83,md,23,215,0.6795,0.59,pr,pr2021033011,2021-02-10T16:36:56.040Z,"72 km N of San Antonio, Puerto Rico",earthquake,2.45,2.6,0.1,12,reviewed,pr,pr
2021-02-02T10:35:26.522Z,38.195,-117.7433,9.81,2.8,ml,,60,0.121,0.74,us,us6000ddve,2021-02-03T03:05:34.658Z,"38 km SE of Mina, Nevada",earthquake,1.7,6.5,0.042,74,reviewed,us,us
2021-02-02T10:17:36.190Z,17.9355,-66.9771,11,2.52,md,15,225,0.0752,0.26,pr,pr2021033008,2021-02-02T10:28:36.675Z,"8 km WSW of Guánica, Puerto Rico",earthquake,0.81,0.59,0.32,7,reviewed,pr,pr
2021-02-02T10:15:03.060Z,18.6451,-66.886,96,3.03,md,4,284,0.3263,0.1,pr,pr2021033009,2021-02-02T10:43:34.490Z,"18 km NNW of Camuy, Puerto Rico",earthquake,2.31,1.48,0.07,3,reviewed,pr,pr
2021-02-02T06:44:14.610Z,36.4436,70.8687,122.88,4.3,mb,,75,2.413,0.53,us,us6000ddu6,2021-02-02T08:58:32.040Z,"46 km S of Jurm, Afghanistan",earthquake,6,6.2,0.097,30,reviewed,us,us
2021-02-02T06:10:58.085Z,40.8534,-125.4074,10,2.8,ml,,242,1.046,0.4,us,us6000ddtj,2021-02-02T10:11:36.040Z,"100 km W of Indianola, California",earthquake,4.5,2,0.044,67,reviewed,us,us
2021-02-02T05:46:05.590Z,17.9703,-66.811,11,2.51,md,19,180,0.0684,0.12,pr,pr2021033005,2021-02-02T06:54:28.655Z,"2 km SSE of Indios, Puerto Rico",earthquake,0.46,0.36,0.14,7,reviewed,pr,pr
2021-02-02T04:38:25.380Z,44.4153333,-115.2173333,9.7,2.59,ml,14,83,0.272,0.19,mb,mb80485899,2021-02-03T04:42:34.346Z,"31 km NW of Stanley, Idaho",earthquake,0.45,0.74,0.172,14,reviewed,mb,mb
2021-02-02T04:26:31.107Z,2.6015,-59.4799,10,4.1,mb,,92,1.061,0.68,us,us6000dfzd,2021-02-11T03:41:14.040Z,"93 km SSE of Lethem, Guyana",earthquake,6.7,2,0.214,6,reviewed,us,us
2021-02-02T03:45:51.153Z,36.6672,71.1138,253.75,4.2,mb,,70,2.71,0.77,us,us6000ddsy,2021-02-11T05:43:16.040Z,"33 km SE of Jurm, Afghanistan",earthquake,4.2,7,0.124,19,reviewed,us,us
2021-02-02T03:17:28.302Z,14.6427,-92.3057,78.05,4.4,mb,,163,0.603,0.69,us,us6000ddsw,2021-02-11T05:53:22.608Z,"8 km SSE of Tinajas 1ra. Sección, Mexico",earthquake,7.5,5.8,0.049,120,reviewed,us,us
2021-02-02T03:03:23.564Z,31.6581,-104.5426,7.86,3.1,ml,,78,0.037,0.64,us,us6000ddsu,2021-02-02T22:46:11.040Z,"59 km SSW of Whites City, New Mexico",earthquake,1.2,1.6,0.041,78,reviewed,us,us
2021-02-02T02:52:43.187Z,37.1954,71.7916,141.09,4.1,mb,,60,2.284,1.08,us,us6000ddst,2021-02-11T05:25:22.040Z,"38 km SSE of Khorugh, Tajikistan",earthquake,6.3,6.3,0.114,21,reviewed,us,us
2021-02-02T02:41:52.530Z,19.0531,-66.4718,25,2.77,md,4,326,0.7607,0.34,pr,pr2021033003,2021-02-02T04:30:51.138Z,"65 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,2.96,24.47,0.01,2,reviewed,pr,pr
2021-02-02T02:31:14.188Z,28.815,87.3725,10.81,5.2,mb,,64,3.397,0.57,us,us6000ddsr,2021-02-11T05:22:54.867Z,"110 km NNE of Lobujya, Nepal",earthquake,7.7,3.4,0.051,125,reviewed,us,us
2021-02-02T02:21:28.574Z,40.3667,-125.7339,10,2.9,ml,,266,1.233,0.9,us,us6000ddsm,2021-02-02T22:37:19.762Z,"off the coast of Northern California",earthquake,3,2,0.057,41,reviewed,us,us
2021-02-02T01:16:44.701Z,36.4819,71.4502,94.49,4.2,mb,,71,2.758,0.77,us,us6000dfzc,2021-02-11T00:50:22.040Z,"23 km SSW of Ashkāsham, Afghanistan",earthquake,7.1,7.2,0.107,24,reviewed,us,us
2021-02-02T01:06:02.404Z,-21.3846,34.8576,10,4.1,mb,,116,6.02,0.8,us,us6000ddse,2021-02-11T05:18:55.040Z,"170 km S of Beira, Mozambique",earthquake,5.8,1.8,0.166,10,reviewed,us,us
2021-02-02T00:25:19.050Z,18.7146,-67.294,13,2.94,md,19,209,0.3074,0.24,pr,pr2021033000,2021-02-02T00:49:40.391Z,"32 km NW of San Antonio, Puerto Rico",earthquake,0.68,0.58,0.13,14,reviewed,pr,pr
2021-02-02T00:02:45.042Z,39.0993,36.0949,10,4.5,mwr,,26,0.313,0.86,us,us6000dds6,2021-02-13T02:05:58.467Z,"9 km SSE of Gemerek, Turkey",earthquake,3.1,1.7,0.069,20,reviewed,us,us
2021-02-01T23:51:53.559Z,-21.4668,34.9127,10,4.5,mb,,116,6.082,0.65,us,us6000dds5,2021-02-13T02:10:45.040Z,"179 km S of Beira, Mozambique",earthquake,9.9,1.9,0.221,6,reviewed,us,us
2021-02-01T21:17:58.970Z,17.9591,-66.7853,12,3.24,md,24,184,0.0952,0.23,pr,pr2021032012,2021-02-01T22:17:10.409Z,"5 km SE of Indios, Puerto Rico",earthquake,0.58,0.42,0.16,19,reviewed,pr,pr
2021-02-01T20:53:19.898Z,13.6975,-90.7714,83.66,4.6,mb,,178,1.216,0.51,us,us6000ddrb,2021-02-09T22:08:33.040Z,"26 km SSE of Puerto San José, Guatemala",earthquake,4.2,8.5,0.141,15,reviewed,us,us
2021-02-01T20:46:15.897Z,38.9772,26.0791,10,4.8,mb,,32,0.65,0.55,us,us6000ddra,2021-02-09T21:57:45.880Z,"14 km SW of Polichnítos, Greece",earthquake,5.1,1.1,0.071,61,reviewed,us,us
2021-02-01T19:49:10.560Z,36.28016667,-97.50066667,7.46,2.83,ml,101,27,0,0.19,ok,ok2021cgdv,2021-02-09T21:41:32.040Z,"4 km W of Lucien, Oklahoma",earthquake,,0.4,0.24,36,reviewed,ok,ok
2021-02-01T18:53:20.740Z,18.9336,-66.3018,34,2.9,md,14,260,0.6616,0.26,pr,pr2021032011,2021-02-01T19:25:00.489Z,"51 km N of Brenas, Puerto Rico",earthquake,1.28,6.09,0.15,9,reviewed,pr,pr
2021-02-01T18:26:19.298Z,12.7969,-71.7962,10,4.5,mb,,85,1.105,1.13,us,us6000dfw8,2021-02-13T18:13:48.040Z,"130 km NNE of Uribia, Colombia",earthquake,6.2,1.8,0.163,11,reviewed,us,us
2021-02-01T17:29:16.698Z,12.7679,-88.3242,52.37,4.2,mb,,139,1.273,0.62,us,us6000ddqe,2021-02-01T17:43:14.040Z,"53 km SSW of Chirilagua, El Salvador",earthquake,3.4,12.8,0.152,12,reviewed,us,us
2021-02-01T16:55:28.961Z,-20.178,32.9603,10,4.3,mb,,212,6.664,0.61,us,us6000ddq7,2021-02-01T17:21:35.040Z,"35 km E of Chipinge, Zimbabwe",earthquake,8,2,0.375,2,reviewed,us,us
2021-02-01T15:27:29.456Z,31.6679,-104.4023,5,3.4,mwr,,61,0.084,0.34,us,us6000ddnc,2021-02-09T20:21:26.336Z,"56 km S of Whites City, New Mexico",earthquake,0.8,1.7,,11,reviewed,us,slm
2021-02-01T15:20:18.635Z,-17.3434,-70.8175,119.81,4.2,mb,,133,1.117,0.6,us,us6000dfw2,2021-02-09T20:16:08.040Z,"18 km SE of San Antonio, Peru",earthquake,9.2,7.3,0.146,13,reviewed,us,us
2021-02-01T14:55:27.020Z,17.968,-67.0041,9,2.62,md,16,195,0.0401,0.22,pr,pr2021032010,2021-02-01T15:42:24.040Z,"4 km E of La Parguera, Puerto Rico",earthquake,0.58,1,0.25,7,reviewed,pr,pr
2021-02-01T13:45:57.106Z,-19.6469,-66.9865,269.48,4.2,mb,,99,2.08,0.32,us,us6000ddmw,2021-02-01T14:33:14.040Z,"72 km N of Colchani, Bolivia",earthquake,13.2,19.4,0.304,3,reviewed,us,us
2021-02-01T13:12:14.949Z,-5.9798,-76.9641,113.28,4.3,mb,,91,1.826,0.68,us,us6000dfw6,2021-02-09T17:13:15.040Z,"6 km N of Moyobamba, Peru",earthquake,7.2,2,0.095,31,reviewed,us,us
2021-02-01T13:10:15.874Z,38.9683,26.0399,9.41,4.9,mb,,32,0.682,0.48,us,us6000ddmm,2021-02-09T16:54:12.989Z,"17 km SW of Polichnítos, Greece",earthquake,4.6,4,0.068,68,reviewed,us,us
2021-02-01T11:13:35.147Z,-24.359,-67.2954,184.71,4.8,mb,,87,1.617,1.16,us,us6000ddm4,2021-02-01T11:32:02.040Z,"100 km W of San Antonio de los Cobres, Argentina",earthquake,6.8,11.3,0.176,10,reviewed,us,us
2021-02-01T09:48:48.770Z,17.92,-66.9831,8,2.71,md,13,235,0.0786,0.21,pr,pr2021032008,2021-02-01T10:07:06.145Z,"9 km SE of La Parguera, Puerto Rico",earthquake,0.86,1.68,0.2,4,reviewed,pr,pr
2021-02-01T08:35:18.026Z,39.0511,26.1067,7.16,5.2,mww,,45,0.622,0.5,us,us6000ddle,2021-02-01T22:50:02.040Z,"7 km WSW of Polichnítos, Greece",earthquake,5.1,1.6,0.069,20,reviewed,us,us
2021-02-01T06:34:10.740Z,38.8913,26.0856,10,4.4,mb,,63,0.663,0.81,us,us6000ddku,2021-02-06T10:54:48.040Z,"22 km SSW of Polichnítos, Greece",earthquake,4.4,1.9,0.169,10,reviewed,us,us
2021-02-01T06:00:05.068Z,38.89,26.0215,10,4.8,mb,,32,0.712,0.58,us,us6000ddkp,2021-02-01T14:16:37.647Z,"25 km SSW of Polichnítos, Greece",earthquake,2.8,1.9,0.074,57,reviewed,us,us
2021-02-01T05:46:53.021Z,38.9633,26.0739,10,4.8,mb,,34,0.656,0.81,us,us6000ddkk,2021-02-01T17:59:06.346Z,"15 km SW of Polichnítos, Greece",earthquake,4.8,1.9,0.135,17,reviewed,us,us
2021-02-01T05:43:02.429Z,28.2052,56.6766,10,4.3,mb,,131,3.274,0.72,us,us6000ddkl,2021-02-01T06:24:35.040Z,"119 km S of Kūh Sefīd, Iran",earthquake,9.6,1.8,0.126,18,reviewed,us,us
2021-02-01T05:03:24.109Z,38.9901,26.0518,10,4.1,mb,,37,0.669,0.81,us,us6000ddkb,2021-02-06T07:24:34.040Z,"15 km SW of Polichnítos, Greece",earthquake,4.4,1.8,0.165,10,reviewed,us,us
2021-02-01T04:52:38.317Z,32.946,-100.9149,5,2.7,mb_lg,,37,0.03,0.76,us,us6000ddka,2021-02-03T03:43:39.531Z,"25 km N of Snyder, Texas",earthquake,1.1,1.7,0.068,60,reviewed,us,us
2021-02-01T04:18:48.290Z,32.7506667,-115.8283333,11.28,3.53,ml,61,79,0.1298,0.27,ci,ci39537399,2021-02-08T18:57:12.554Z,"16km E of Ocotillo, CA",earthquake,0.26,0.5,0.14,124,reviewed,ci,ci
2021-02-01T03:56:16.796Z,-29.7223,-71.302,39.98,4.3,mb,,160,0.203,0.69,us,us6000ddjx,2021-02-09T23:50:35.052Z,"20 km NNW of La Serena, Chile",earthquake,2.9,7.3,0.169,10,reviewed,us,us
2021-02-01T02:45:20.705Z,32.0979,-102.0928,5,2.6,mb_lg,,36,0.167,0.36,us,us6000ddjn,2021-02-03T03:46:47.651Z,"11 km N of Midland, Texas",earthquake,1,1.8,0.088,37,reviewed,us,us
2021-02-01T01:59:25.740Z,19.0436,-65.391,25,3.54,md,17,299,0.96,0.28,pr,pr2021032002,2021-02-03T03:45:07.040Z,"81 km NNE of Luquillo, Puerto Rico",earthquake,1.35,20.94,0.08,15,reviewed,pr,pr
2021-02-01T01:29:06.779Z,-11.7416,34.6238,10,4.3,mb,,90,9.919,1.24,us,us6000dfwg,2021-02-09T23:05:32.040Z,"39 km ESE of Nkhata Bay, Malawi",earthquake,11.8,1.9,0.177,9,reviewed,us,us
2021-02-01T00:58:55.281Z,31.6708,-104.3857,4.57,3.1,ml,,58,0.098,0.34,us,us6000ddj9,2021-02-01T01:19:02.040Z,"55 km S of Whites City, New Mexico",earthquake,1,2.6,0.039,86,reviewed,us,us
2021-02-01T00:51:02.890Z,18.743,-64.8835,22,3.36,md,11,327,0.9298,0.25,pr,pr2021032001,2021-02-01T01:39:26.590Z,"44 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.96,18.77,0.05,9,reviewed,pr,pr
2021-02-01T00:12:40.220Z,33.1683333,-115.6446667,5.49,2.59,ml,66,31,0.02369,0.23,ci,ci39537223,2021-02-05T20:49:16.397Z,"13km WNW of Calipatria, CA",earthquake,0.16,0.33,0.106,21,reviewed,ci,ci
2021-01-31T23:20:48.932Z,-31.7572,-68.9636,10,4.7,mwr,,39,0.318,0.88,us,us6000ddi8,2021-02-01T13:38:10.785Z,"31 km SW of Villa Basilio Nievas, Argentina",earthquake,2,1.7,0.038,68,reviewed,us,us
2021-01-31T22:06:00.832Z,28.1524,57.257,10,4.9,mb,,71,3.33,0.61,us,us6000ddhs,2021-02-08T04:53:42.040Z,"114 km N of Mīnāb, Iran",earthquake,8.3,1.8,0.059,89,reviewed,us,us
2021-01-31T21:51:14.016Z,71.3212,-3.7578,10,4,mb,,65,6.023,0.5,us,us6000dev4,2021-02-08T04:22:49.040Z,"184 km ENE of Olonkinbyen, Svalbard and Jan Mayen",earthquake,8.6,1.9,0.258,4,reviewed,us,us
2021-01-31T21:34:54.690Z,18.9996,-65.4121,46,3.55,md,11,305,0.9132,0.31,pr,pr2021031019,2021-01-31T22:04:49.040Z,"76 km NNE of Luquillo, Puerto Rico",earthquake,3.33,10.51,0.06,8,reviewed,pr,pr
2021-01-31T21:26:30.180Z,19.025,-65.4221,30,3.27,md,9,305,0.9368,0.37,pr,pr2021031018,2021-01-31T21:52:15.880Z,"78 km NNE of Luquillo, Puerto Rico",earthquake,2.93,22.94,0.04,7,reviewed,pr,pr
2021-01-31T21:14:31.020Z,19.0436,-65.359,28,3.48,md,14,309,0.9659,0.37,pr,pr2021031020,2021-01-31T23:43:41.040Z,"82 km N of Culebra, Puerto Rico",earthquake,2.54,23.29,0.07,12,reviewed,pr,pr
2021-01-31T20:50:37.780Z,18.998,-65.4401,24,3.24,md,11,304,0.9078,0.3,pr,pr2021031017,2021-01-31T21:19:53.840Z,"75 km NNE of Luquillo, Puerto Rico",earthquake,1.82,22.91,0.08,8,reviewed,pr,pr
2021-01-31T20:42:01.060Z,33.171,-115.649,5.12,2.57,ml,71,30,0.02525,0.23,ci,ci39537047,2021-02-02T19:57:13.700Z,"14km WNW of Calipatria, CA",earthquake,0.15,0.32,0.131,26,reviewed,ci,ci
2021-01-31T20:19:19.140Z,19.0061,-65.4341,37,3.21,md,5,305,0.9165,0.34,pr,pr2021031016,2021-01-31T21:19:30.820Z,"76 km NNE of Luquillo, Puerto Rico",earthquake,4.86,21.97,0.06,3,reviewed,pr,pr
2021-01-31T20:04:24.293Z,24.9535,94.4554,53.75,4.1,mb,,107,0.734,1.19,us,us6000ddgp,2021-01-31T20:32:49.040Z,"51 km NE of Yairipok, India",earthquake,8.4,11.2,0.198,7,reviewed,us,us
2021-01-31T20:02:18.192Z,44.4169,-115.3202,10,2.6,ml,,87,0.326,0.46,us,us6000ddgn,2021-02-02T17:09:05.330Z,"37 km NW of Stanley, Idaho",earthquake,3.6,2,0.091,16,reviewed,us,us
2021-01-31T19:52:34.262Z,44.4617,-115.1551,10,2.7,ml,,80,0.286,0.96,us,us6000ddgm,2021-02-01T15:35:58.320Z,"32 km NNW of Stanley, Idaho",earthquake,2.5,1.8,0.081,20,reviewed,us,us
2021-01-31T19:05:14.669Z,2.6669,-59.6065,7.22,5.6,mww,,25,0.954,0.61,us,us6000ddge,2021-02-01T22:43:21.040Z,"82 km SSE of Lethem, Guyana",earthquake,7,4,0.048,42,reviewed,us,us
2021-01-31T18:57:44.770Z,44.4698333,-115.2143333,9.48,2.61,ml,11,82,0.315,0.25,mb,mb80485749,2021-02-01T15:56:03.720Z,"35 km NW of Stanley, Idaho",earthquake,0.71,1.12,0.231,15,reviewed,mb,mb
2021-01-31T18:51:09.750Z,19.0075,-65.4261,51,3.57,md,13,305,0.919,0.48,pr,pr2021031014,2021-01-31T20:40:26.040Z,"76 km NNE of Luquillo, Puerto Rico",earthquake,4.61,11.69,0.06,9,reviewed,pr,pr
2021-01-31T18:19:16.480Z,18.979,-65.4648,46,3.44,md,13,303,0.8861,0.34,pr,pr2021031012,2021-01-31T20:37:20.040Z,"72 km NNE of Luquillo, Puerto Rico",earthquake,3.53,9.41,0.05,9,reviewed,pr,pr
2021-01-31T18:09:43.390Z,19.0581,-65.3911,25,3.41,md,11,308,0.9743,0.34,pr,pr2021031011,2021-01-31T18:34:04.040Z,"83 km NNE of Luquillo, Puerto Rico",earthquake,1.78,26.15,0.09,7,reviewed,pr,pr
2021-01-31T17:59:08.440Z,19.0903,-65.3938,24,3.46,md,14,299,1.0056,0.38,pr,pr2021031010,2021-01-31T18:37:07.040Z,"86 km NNE of Luquillo, Puerto Rico",earthquake,1.72,29.92,0.07,11,reviewed,pr,pr
2021-01-31T17:33:19.360Z,18.9663,-65.4251,66,3.04,md,3,313,0.8784,0.1,pr,pr2021031009,2021-01-31T17:57:23.479Z,"72 km NNE of Luquillo, Puerto Rico",earthquake,5.66,9.79,0,1,reviewed,pr,pr
